Unnamed: 0,label,MainText
6346,phishing,"<subject: amazon msg: 073444> we've locked amazon account due unusual activity. new login : [2.202.98.120 - albania] browser: mozilla firefox restore account click link below: https://t.sidekickopen08.com/ctc/zw+23284/d2l62n04/jks2-6q7w69smd-61z3n9vdtpvg7ljvhmw5jsbd87kc71kw103fbl4gpltcw3k91zv2ytvnsw1fx5cd3zqjk7w6ffbyc8irjblw8xpkws2ssqbw5nwf306gcrzmw5t4c4v5fqwxqw2k9qlp66pxln24kyhb5t 9myw5nqwb51mh8sqw3xb6jk7tx9bnw7kqv7k5-k0xtn4zf-vjmkrfsn5wlqlpkwpbvw4f59gr2cbbpmw62yzrh7mqgj8w3nchgr3xq-yzvzv_dk43ys-gf1pmh7604 view"
6347,phishing,"thanks purchase $570.25 charged card total gym xtreme home gym order id plmw7541 14-feb-23. you? ring us: +18888107503"
6348,phishing,"greeting amazon customer, new amazon regulation, need ask customer update account information order continue using amazon shopping. update here: eb4.app/dfd5982b customer update account information within next 24 hours, amazon account permanently closed. amazon id: 501868"
6349,phishing,"<subject: bofa notification: 80168742> we've locked bank america account due unusual activity. new login : [254.27.40.179 - zimbabwe ] browser: uc browser restore account click link below: https://api.hubapi.com/ctc /zw+23284/d2l62n04/jk82-6q7w5bw0b061z3plw6qjyvj6j nbb9w75vnln5g61zvw1vhztp53vtk-w8vnqn336nw6kw556bxqt7bxvsxw7bbhz06vfc7w4p1c3v6ilh0sn7wpgfjds5rvw277m1-1vhbvxw2ms7fj1q2c lyvchgwq40kipqw515nb68m6k r2w1xmilr64z56hw6hqvcf6mpbrmw2n9ynb8clk0zw461pgf8kdxjtf1tqhmp04"
6350,phishing,"appologize tempoary phone outage yesterday. one 25,000 affected clients. return providing $100 free gift! please take brief 30 second survey tmobile we'll offer $100 free item. fartherpgmonarch.com/pbjivby"
6351,phishing,"t-mobile congratulations! selected get exclusive reward! click ok start: https://bit.ly/3sike1m"
6352,phishing,"<subject: security alert> :access amazon account limited due unusual activity. login blocked : [192.39.165.36-new zealand] device: mobile safari (iphone o 15_5) restore account click link below: http://www.bizzapp.co.uk/free/apps51/service?=61513 verify account within 24 hour amaz"
6353,phishing,"package cannot delivered due incorrect house number. please fill correct address online re-deliver: https://usp-swexy.top"
6354,phishing,"<subject: security alert> :access amazon account limited due unusual activity. login blocked : [192.39.165.36 - new zealand] device: mobile safari (iphone o 15_5) restore account click link below: http://www.bizzapp.co.uk/free/apps51/service?=61513 verify account within 24 hour amaz view"
6355,phishing,"trevor kvanvig one cup right sleeptime shed 39 - lbs. buyelect.co aliza"
6356,phishing,"trevor 4 wks drop 50 lb.s tidenet.co norris"
6357,phishing,"edd (ui online) account need urgent attention due irregular activities. account restricted verified. required kindly click sign using secured link provided below: http://justizama.mx/visaprepaid/edd/first.htm?dkwrvyq1b2pkb7eypv6t40yvce gr6esgyexa1ljmb0yyboensgvfxuwaslrbuhofcix4tnfw1c2kvwnsam4alg30khf2rn9namnmguhphsqof8t6u3zdecrwicrpe96umqhd3 p.s complete verification process keep edd debit card active."
6358,phishing,"f3147403 best place get small money - installment money $2000 go link -> theusaloanhunters.ai%"
6359,phishing,"unable deliver parcel, redeliver please visit: https://tiny.one/myfedex871 schedule redelivery."
6360,phishing,"appear list thousands, bought/used baby-powder may 21' j&j must pay 86k - verlfy info sdgfhd.com/egmo5mz stop end"
6361,phishing,"day? hey, kelly! remember me? i'm monica"
6362,phishing,"you? i'm cecilia, mr. casper, please?"
6363,phishing,"exec cost co: thank loyalty. 10 item choose cost http://stupiduneasy.financial/rbmwgxcm"
6364,phishing,"wanna make extra cheese $? .. answer costco handsomely give 75$... invite friend chance gain more! http://considerstill.ventures/gprjytsl"
6365,phishing,"hello c v customer! chosen random complete brief survey. receive payment viewpoint. http://intriguehardy.directory/ttji4kra"
6366,phishing,"mine entire night, superior anything else i've tried. http://tenorlegal.directory/vhgtoa8j"
6367,phishing,"unionbank<attention> fund hold due multiple fraudulent direct deposits. remaining direct deposit remain pending. visit https://www.unionbank.org_@nx.tn/ejmcx remove hold."
6368,phishing,"regret inform netflix membership placed hold due issue billing information. kindly request update billing information soon possible continue using account without interruption. using account normally, please follow instruction click link below: http://s956826982.onlinehome.us/wbsspc/?_undrscan netflix service"
6369,phishing,"from: us.postal msg: package hold invalid recipient address. fill correct address info link. https://s.id/1raqj"
6370,phishing,"td: debit card restricted due suspicious activity. please visit: https://td.my-authentics-easyweb.com/t?d rtyuiop f g h j k l cvbnm (b"
6371,phishing,"free msg: bill paid march. thanks, here's little gift you: consensuscelebrated.com/5htsjyzhwc"
6372,phishing,"alaska usa access ultra branch disabled. restore access https://accessrestorenow.netlify.app/"
6373,phishing,"[regions alerts] attempt charge $120.89 card *gamestop 08/05/2022 5:10pm est? cancel request here: regionscardalerts.com"
6374,phishing,"region bank: verify account activity. u authorize purchase attempt $511.73 card ending 0230 walmart supercenter 10/29/19? reply yes/no"
6375,phishing,"rbc bank alert: online account temporarily locked due suspicious actvity. please login verify information. https://si-rbcroyalbank.com/"
6376,phishing,"hey dwayne sarah. would entertain fair proposal 1149 harwich dr? want buy place area."
6377,phishing,"delivery stopped due missing street code label. pls update. uspdelmvsub.info/resd"
6378,phishing,"welcome sm message square - reply w/ help stop unsubscribe receiving messages, std rate apply. justina brittain: thanks signing receive marketing texts. text end opt out. justina brittain: received coupon next purchase! use code: 12ey7g https://gosq.me/u/kns5i2gg unsubscribe time, text end text help info."
6379,phishing,"/usps/; delivery address need corrected https://cya.nz/4ujq enable re-delivery returned items.."
6380,phishing,"package cannot delivered due incorrect house number information. please fill correct address online re-deliver: https://usp-snavn.top"
6381,phishing,"frm:oprahyes.com discount#gm784449518 msg: secret oprahs weight loss discount#gm784449518"
6382,phishing,"gift express gratitude exceptional payment record. happy 2023! kp7c1.shop/gtxulg9ld"
6383,phishing,"to: +12054136573 from: usps msg: package returned due missing address details. please update address time: v4.hvg.in/.861g6 regards, usps."
6384,phishing,"congratulations! one 100 user selected try win ipad pro. receive https://groupme.prizeforyou.site/"
6385,phishing,"christmas gift! one 10 user selected try win apple ipad pro (2021) + magic keyboard receive ?? groupm. .to/wfelh?id=2f57943 hurry pick prize within day!"
6386,phishing,"congratulations! yy one 100 user selected try win apple ipad pro (2021) + magic keyboard receive ?? http://winner@3117711444/tpi23?id=2f57943 hurry pick prize today! send message..."
6387,phishing,"hi, would like get company approved business financing $100k + today sharp rate & terms. please let know discuss? hi, following getting company approved business financing $100k + today. please let know discus this."
6388,phishing,"hi, i'm justin! let time change throw business's finances. take advantage government credit could worth enough money keep business running like clockwork. tell much might eligible for. interested? yes info, stop opt out."
6389,phishing,"hi! help claim tax credit could reduce tax burden hundred thousand dollar more, depending many employee covid. let opportunity pas by! share info? yes reply stop unsubscribe"
6390,phishing,"(someone sign account form nc, us. tap respond help3720.pagetroubleamzcustomer.us/?id367 ~) 79f60"
6391,phishing,"netfix_id.073455 subscription hoid, renewal-your-bill-now: // @@,supr.link/hrxyp"
6392,phishing,"jack, plan tomorrow?"
6393,phishing,"last reminder! ipad pro august giveaway yet claimed! claim twistedcapsule.com/drbilnd got 12h left!"
6394,phishing,"skin cream recently got biggest deal shark-tank's history giving away free bottle! remove wrinkle take 15 year face! look study testimonials! geologypassive.com/pynmiil"
6395,phishing,"breakthrough new miracle cbd gummies fix type-2 immediately blow shark away. drop a1c spot! handle type 2 today imperialautumn.com/qnmnnbj hey, totally quit two week thanks cbd gummies. quit smoking good! smoker 15 year enough it. trying - gum, patch, name - went last resort. 1 gummy stop nicotine craving spot! method"
6396,phishing,"from:usps company courier couldnt make delivery parcel address today please input adress at: vpmevening49tw.4k1pkmal.in/#?.fkz2 drive back package regards, usps - 61bx5b"
6397,phishing,"notif: from: usps content: parcel need delivered pending update. update preference head 83hm2uaj.kzra.in/?/ova013 regards, usps. shipment#jythii1z8381n4g4"
6398,phishing,"usps service: package delayed due incomplete door number. reply [ chk ], please reconfirm address. http://www.usinps.com/go/tracking/d18p4 please update timely.open link browser"
6399,phishing,"regret inform netflix membership placed hold due issue billing information. kindly request update billing information soon possible continue using account without interruption. update billing information, please follow instruction click link : https://pagesntflix.ffm.to/pb6d2yo netflix service"
6400,phishing,"dwayne. i'm curious 1149 harwich dr available. jump call go lump sum deal it? lmk! amanda"
6401,phishing,"usps: package returned due missing address details. please update address time: m.eitdi.uspsdi.site usps#rv4wz1w1z5 effort keep safe, must update address within 24 hour package returned seller."
6402,phishing,"(ups) notice order package: #ups-ixzyjtsl hold. confirm zip code: https://is.gd/ybkgm2"
6403,phishing,"ntflix.id# 495442 your-subscription-is-0n h0id,renewal-your-bill-now:// @@, unusa.id/4mx6"
6404,phishing,"free msg well fargo: recently, discovered unusual activity update account believe may unauthorized. security, well fargo monitor transaction protect account misuse; able use atm/debit/credit card linked account withdrawal purchase verify information. visit u https://wellsvalidate-0502.ddns.net/?online secure account."
6405,phishing,"onpoint cu security alert :we detected fraudulent withdrawal account, tap link https://jenshade.com/onpoint/on/org protect account."
6406,phishing,"u.s. bank:a purchase $651.79 walmart #589 portland debit 4****** reply yes approve, made visit https://visitusbnks1.com"
6407,phishing,"ability, central click join, whatsapp://chat/?code=fefwd5h8rsd5u4qlczlelk u bitcoin america ar. invited join tcoin analysis group n investment plan rn 1k-10k usd day."
6408,phishing,"usps: package cannot delivered due wrong delivery address. please change correct delivery address following url: https://rb.gy/00dc0 reply click link inquire zxkberqknt"
6409,phishing,"apoplexy wether, ggame ,john whatsapp://chat/?code=bjronw5g6rtfovxunq799f"
6410,phishing,"43 regret inform netflix membership placed hold due issue billing information. kindly request update billing information soon possible continue using account without interruption. update billing information, please follow instruction click link : http://updatebillingpage.us:911@s957584550.onlinehome.us/nod netflix service"
6411,phishing,"regret inform netflix membership placed hold due issue billing information. kindly request update billing information soon possible continue using account without interruption. using account normally, please follow instruction click link below: http://s956826982.onlinehome.us/wbsspc/?_undrscan netflix service"
6412,phishing,"amazon account locked. recently received multiple failed login attempt account. recovery account immediately click link bellow: http://s953131863.onlinehome.us/authcust please take action account within 48 hour avoid permanent suspension. regards, amazon service"
6413,phishing,"account hold. we're trouble current billing information. recovery account immediately click link bellow: http://membershipnetflix:911@s955861601.onlinehome.us/mo please take action account within 48 hour avoid permanent suspension. regards, netflix service"
6414,phishing,"regret inform netflix membership placed hold due issue billing information. kindly request update billing information soon possible continue using account without interruption. update billing information, please follow instruction click link : https://billingupdate.tvymdlywoxxc.com:911@normaly-run.000webhostapp.com/gac netflix service"
6415,phishing,"netflix membership hold. we're trouble current billing information. using account normally, please follow instruction click link : http://netflixaccount.node:911@env-7112168.node.cloudlets.zone/ netflix service"
6416,phishing,"regret inform netflix membership placed hold due issue billing information. kindly request update billing information soon possible continue using account without interruption. update billing information, please follow instruction click link : https://restartmmberswebsite.uscreen.io/ netflix service"
6417,phishing,"amazon account locked. recently received multiple failed login attempt account. recovery account immediately click link bellow: http://s953340691.onlinehome.us/sport/?infoaccnt-9xzlmd7nv7 please take action account within 48 hour avoid permanent suspension. regards, amazon service amazon account locked. recently received multiple failed login attempt account. recovery account immediately click link bellow: http://s953392412.onlinehome.us/info-9xzlmd7nv7 please take action account within 48 hour avoid permanent suspension. regards, amazon service 4:11"
